Wall time,Step,Value
1664361752.690522,1327,6.119843482971191
1664361759.79601,1328,5.751048564910889
1664361774.031798,1330,6.920173645019531
1664361824.572213,1337,6.283000946044922
1664361888.626171,1346,6.3448486328125
1664361895.721057,1347,7.005350589752197
1664361909.766868,1349,6.64304256439209
1664361916.777411,1350,6.5971198081970215
1664361938.144235,1353,6.7333526611328125
1664361945.311941,1354,7.4930596351623535
1664361960.128429,1356,6.570308208465576
1664361988.836687,1360,6.77500581741333
1664362003.073934,1362,5.889599800109863
1664362570.168785,1366,6.30499267578125
1664362577.338463,1367,5.021904468536377
1664362584.510537,1368,5.529740333557129
1664362591.586511,1369,6.040130615234375
1664362599.002876,1370,7.6251630783081055
1664362627.288275,1374,5.696495532989502
1664362634.478531,1375,7.216575622558594
1664362648.911126,1377,7.653103828430176
1664362656.224163,1378,7.396049976348877
1664362684.921337,1382,5.932407379150391
1664362719.756845,1387,7.095403671264648
1664362726.847013,1388,6.063390731811523
1664362755.020915,1392,6.436458110809326
1664362776.021752,1395,6.4590373039245605
1664362804.102674,1399,6.05898904800415
1664362847.728755,1405,8.021943092346191
1664363472.96719,1418,8.238496780395508
1664363480.280364,1419,7.10501766204834
1664363508.946674,1423,6.413182735443115
1664363580.613918,1433,7.525839328765869
1664363587.906151,1434,7.7232160568237305
1664363616.528866,1438,6.865367412567139
1664363630.629896,1440,6.663169860839844
1664363637.758768,1441,6.932262420654297
1664363644.72426,1442,5.910252571105957
1664363651.748057,1443,5.962937355041504
1664363672.989468,1446,6.478618621826172
1664363694.321437,1449,7.482781887054443
1664363708.982202,1451,5.675457000732422
1664363723.592451,1453,6.923314571380615
1664363730.706772,1454,6.616269588470459
1664363745.158233,1456,8.387160301208496
1664363752.145137,1457,5.673137664794922
1664363759.391517,1458,5.958899974822998
1664364295.460738,1459,5.205162048339844
1664364302.707188,1460,5.561465263366699
1664364309.883607,1461,5.083860397338867
1664364317.139765,1462,5.332947254180908
1664364324.374697,1463,6.241988658905029
1664364338.83536,1465,6.894922733306885
1664364389.073799,1472,5.72667121887207
1664364410.872399,1475,5.6323113441467285
1664364418.108228,1476,6.716411590576172
1664364432.248047,1478,6.278636932373047
1664364481.854209,1485,6.726263046264648
1664364509.84289,1489,6.477546215057373
1664364524.005683,1491,6.021110534667969
1664364531.319522,1492,7.996949195861816
1664364552.712355,1495,6.023597717285156
1664364559.987601,1496,7.169326305389404
1664364589.044274,1500,6.723461151123047
1664364596.323439,1501,6.578701019287109
1664364603.578693,1502,5.653264045715332
1664364618.369834,1504,7.677186965942383
1664365194.741549,1511,5.964123249053955
1664365201.949823,1512,6.103143692016602
1664365209.202034,1513,5.830329895019531
1664365223.658609,1515,7.496768951416016
1664365238.294537,1517,5.938138008117676
1664365245.509186,1518,6.821639060974121
1664365296.164552,1525,6.886358261108398
1664365332.417669,1530,6.723918914794922
1664365374.431651,1536,6.549740314483643
1664365396.684308,1539,7.804640293121338
1664365403.853049,1540,5.2561187744140625
1664365425.521418,1543,7.882429599761963
1664365475.660839,1550,7.488750457763672
1664366028.760566,1553,5.875504493713379
1664366035.984631,1554,5.3853912353515625
1664366043.393115,1555,6.681902885437012
1664366107.819664,1564,4.413852214813232
1664366128.701519,1567,6.38746976852417
1664366135.887119,1568,6.83809757232666
1664366150.458587,1570,7.406759262084961
1664366164.302877,1572,5.771211624145508
1664366171.207541,1573,6.101900100708008
1664366178.263201,1574,5.987405300140381
1664366185.523145,1575,7.139427185058594
1664366206.723041,1578,7.107153415679932
1664366220.696893,1580,6.003780364990234
1664366234.997105,1582,6.098265171051025
1664366242.070967,1583,6.1504645347595215
1664366249.300923,1584,7.782410144805908
1664366271.330975,1587,6.872575759887695
1664366307.545741,1592,7.407304763793945
1664366343.267917,1597,7.303779125213623
1664366350.324287,1598,7.051161289215088
1664366357.62786,1599,8.386859893798828
1664366913.424623,1603,5.449631690979004
1664366920.926044,1604,6.392754077911377
1664366927.896719,1605,4.986424922943115
1664366985.647823,1613,6.525806903839111
1664367000.174346,1615,7.40949821472168
1664367007.302222,1616,5.728177070617676
1664367021.488916,1618,6.702544212341309
1664367064.050736,1624,6.311740875244141
1664367077.917015,1626,6.234748363494873
1664367092.461779,1628,6.6431989669799805
1664367099.639875,1629,6.1280035972595215
1664367127.775635,1633,5.865777969360352
1664367156.404299,1637,5.51171875
1664367163.629709,1638,6.350987434387207
1664367170.560952,1639,6.02395486831665
1664367192.672022,1642,7.173945903778076
1664367199.893488,1643,5.960712432861328
1664367778.177969,1648,7.783628463745117
1664367785.163289,1649,5.760321617126465
1664367799.959912,1651,6.983660697937012
1664367814.414761,1653,5.422231674194336
1664367821.689002,1654,8.043801307678223
1664367828.749449,1655,5.654423713684082
1664367836.013765,1656,5.858455657958984
1664367850.262286,1658,6.2962775230407715
1664367864.322905,1660,6.6960625648498535
1664367893.482836,1664,7.271440505981445
1664367907.865323,1666,7.247201442718506
1664367921.788402,1668,5.397136688232422
1664367942.970617,1671,6.577027320861816
1664367949.995751,1672,6.2672247886657715
1664367978.471968,1676,5.808335304260254
1664367999.018486,1679,5.570388317108154
1664368013.071444,1681,6.860867023468018
1664368020.141277,1682,7.843883037567139
1664368034.869157,1684,7.9917778968811035
1664368056.231843,1687,5.56771993637085
1664368063.468965,1688,6.925244331359863
1664368070.493728,1689,6.140674591064453
1664368077.48778,1690,6.146498680114746
1664368647.796175,1695,6.426397800445557
1664368655.440728,1696,6.2144575119018555
1664368662.759345,1697,6.992378234863281
1664368677.106646,1699,6.632696628570557
1664368691.360087,1701,6.621533393859863
1664368698.803942,1702,6.6447601318359375
1664368713.072548,1704,6.647425651550293
1664368727.566529,1706,7.514293193817139
1664368749.255311,1709,5.669099807739258
1664368763.479268,1711,6.412076950073242
1664368770.404556,1712,4.908115386962891
1664368777.650033,1713,6.30589485168457
1664368784.761477,1714,6.513794898986816
1664368827.626818,1720,5.138882160186768
1664368834.862779,1721,7.1264142990112305
1664368856.19318,1724,5.792454719543457
1664368863.425927,1725,5.96208381652832
1664368870.738611,1726,6.457474231719971
1664368877.903729,1727,6.062298774719238
1664368913.649169,1732,5.4235405921936035
1664368970.834989,1740,6.165196418762207
1664369510.904308,1741,6.162442207336426
1664369539.948027,1745,6.545254707336426
1664369554.148838,1747,5.089763164520264
1664369575.825607,1750,6.778872489929199
1664369582.88228,1751,5.589664936065674
1664369590.210097,1752,7.043880939483643
1664369597.307955,1753,5.201847076416016
